2020-12-15 14:12:859 INFO  HomePage :19 - Click on Last Minute Deals : " + _lastMinuteDeals.toString()
2020-12-16 02:12:202 INFO  ComputerAndSoftwarePage :69 - Verify Product Arranged in Order : [[[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (8e4db1008e2bceca9179286cef5cdf0d)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']]]
2020-12-16 03:12:663 INFO  HomePage :19 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (03d62e07529ce935adf1f8b20b4315ba)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-16 03:12:806 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (03d62e07529ce935adf1f8b20b4315ba)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-16 03:12:511 INFO  HomePage :19 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-16 03:12:940 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-16 03:12:75 INFO  LastMinuteDealPage :22 - Click on Computer And Software : [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //div[@data-value ='Q4COMP']]
2020-12-16 03:12:955 INFO  ComputerAndSoftwarePage :63 - Get text from Deals On Computer And Software : [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //h1[contains(text(),'Deals on Computers and Software')]]
2020-12-16 03:12:118 INFO  ComputerAndSoftwarePage :45 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-16 03:12:355 INFO  ComputerAndSoftwarePage :56 - select from dropdown : [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //ul[@class = 'a-nostyle a-list-link']/child::li/a]
2020-12-16 03:12:385 INFO  ComputerAndSoftwarePage :69 - Verify Product Arranged in Order : [[[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (4856fda6f5e62a6f01e1b83c531da758)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']]]
2020-12-16 04:12:346 INFO  HomePage :19 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (5bbd6e47c4d9f3089a16401d0dd31937)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-16 04:12:453 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (5bbd6e47c4d9f3089a16401d0dd31937)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-16 04:12:588 INFO  ComputerAndSoftwarePage :36 - Get Text from Shop Deals : [[ChromeDriver: chrome on WINDOWS (5bbd6e47c4d9f3089a16401d0dd31937)] -> xpath: //h1[contains(text(),'Shop deals')]]
2020-12-16 04:12:675 INFO  ComputerAndSoftwarePage :42 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (5bbd6e47c4d9f3089a16401d0dd31937)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-16 05:12:280 INFO  HomePage :19 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (80a8af36790b9c708b7d7a3519ac2cef)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-16 05:12:629 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (80a8af36790b9c708b7d7a3519ac2cef)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-16 05:12:764 INFO  ComputerAndSoftwarePage :36 - Get Text from Shop Deals : [[ChromeDriver: chrome on WINDOWS (80a8af36790b9c708b7d7a3519ac2cef)] -> xpath: //h1[contains(text(),'Shop deals')]]
2020-12-16 05:12:868 INFO  ComputerAndSoftwarePage :42 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (80a8af36790b9c708b7d7a3519ac2cef)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-16 05:12:734 INFO  HomePage :19 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (5669b5f9157adf34c6cb4cbef03a531d)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-16 05:12:146 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (5669b5f9157adf34c6cb4cbef03a531d)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-16 05:12:271 INFO  ComputerAndSoftwarePage :36 - Get Text from Shop Deals : [[ChromeDriver: chrome on WINDOWS (5669b5f9157adf34c6cb4cbef03a531d)] -> xpath: //h1[contains(text(),'Shop deals')]]
2020-12-16 05:12:410 INFO  ComputerAndSoftwarePage :42 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (5669b5f9157adf34c6cb4cbef03a531d)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-16 05:12:167 INFO  HomePage :19 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (cc8d7108cef037b05f99dc3ab5116a3e)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-16 05:12:306 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (cc8d7108cef037b05f99dc3ab5116a3e)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-16 05:12:428 INFO  ComputerAndSoftwarePage :36 - Get Text from Shop Deals : [[ChromeDriver: chrome on WINDOWS (cc8d7108cef037b05f99dc3ab5116a3e)] -> xpath: //h1[contains(text(),'Shop deals')]]
2020-12-16 05:12:525 INFO  ComputerAndSoftwarePage :42 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (cc8d7108cef037b05f99dc3ab5116a3e)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-16 05:12:55 INFO  HomePage :19 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-16 05:12:245 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-16 05:12:381 INFO  ComputerAndSoftwarePage :36 - Get Text from Shop Deals : [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //h1[contains(text(),'Shop deals')]]
